,Employer,Job Title,Base Salary,Location,Ethnicity,Gender,Sexual Orientation
6225,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Female,Pansexual
6226,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Asian,Female,Heterosexual
6227,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Gender Fluid,Homosexual
6228,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Non-binary,Pansexual
6229,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK CITY, NY",Hispanic,Transgender Male,Heterosexual
6230,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Male,Homosexual
6231,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Female,Pansexual
6232,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Asian,Male,Asexual
6233,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Female,Asexual
6234,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Queer
6235,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Pansexual
6236,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Gender Fluid,Homosexual
6237,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6238,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6239,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Fluid
6240,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Non-binary,Heterosexual
6241,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Transgender Male,Pansexual
6242,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Homosexual
6243,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6244,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6245,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNY VALE, CA",White,Female,Homosexual
6246,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Female,Bisexual
6247,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6248,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
6249,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6250,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6251,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
6252,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Female,Homosexual
6253,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Non-binary,Heterosexual
6254,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Asexual
6255,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Female,Asexual
6256,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Black,Male,Queer
6257,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Queer
6258,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
6259,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Black,Male,Fluid
6260,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
6261,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
6262,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
6263,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Male,Homosexual
6264,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Homosexual
6265,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
6266,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Male,Heterosexual
6267,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Pansexual
6268,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
6269,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Female,Heterosexual
6270,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6271,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Homosexual
6272,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
6273,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6274,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Heterosexual
6275,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
6276,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
6277,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
6278,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Non-binary,Heterosexual
6279,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6280,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Male,Asexual
6281,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6282,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Homosexual
6283,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Pansexual
6284,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Bisexual
6285,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Gender Fluid,Homosexual
6286,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6287,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Bisexual
6288,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Heterosexual
6289,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Fluid
6290,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6291,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Heterosexual
6292,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6293,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
6294,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Homosexual
6295,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Asexual
6296,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6297,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Pansexual
6298,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6299,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Female,Homosexual
6300,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Bisexual
6301,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6302,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6303,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
6304,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6305,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Non-binary,Homosexual
6306,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6307,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Heterosexual
6308,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
6309,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
6310,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6311,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Homosexual
6312,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
6313,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6314,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
6315,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Black,Male,Heterosexual
6316,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Heterosexual
6317,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6318,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Gender Fluid,Asexual
6319,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Heterosexual
6320,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Female,Heterosexual
6321,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Homosexual
6322,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6323,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Black,Female,Heterosexual
6324,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Homosexual
6325,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Fluid
6326,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Asexual
6327,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Homosexual
6328,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Heterosexual
6329,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6330,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Gender Fluid,Heterosexual
6331,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Fluid
6332,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",White,Male,Homosexual
6333,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
6334,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Heterosexual
6335,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Female,Bisexual
6336,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Male,Heterosexual
6337,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Male,Heterosexual
6338,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Male,Asexual
6339,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Female,Fluid
6340,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Hispanic,Male,Homosexual
6341,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Hispanic,Male,Fluid
6342,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Hispanic,Male,Heterosexual
6343,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Female,Asexual
6344,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SEATTLE, WA",Asian,Male,Heterosexual
6345,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",White,Male,Queer
6346,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",Black,Male,Heterosexual
6347,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",Hispanic,Male,Homosexual
6348,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",White,Male,Heterosexual
6349,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",White,Female,Fluid
6350,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",Black,Female,Heterosexual
6351,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",White,Male,Queer
6352,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",White,Female,Bisexual
6353,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",White,Gender Fluid,Queer
6354,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",White,Female,Heterosexual
6355,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",Black,Female,Asexual
6356,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN FRANCISCO, CA",Black,Male,Heterosexual
6357,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SAN BRUNO, CA",Black,Male,Heterosexual
6358,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Gender Fluid,Queer
6359,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6360,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
6361,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Female,Bisexual
6362,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6363,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Bisexual
6364,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
6365,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Queer
6366,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Male,Homosexual
6367,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6368,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6369,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6370,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
6371,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
6372,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Pansexual
6373,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Heterosexual
6374,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Heterosexual
6375,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
6376,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Pansexual
6377,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Bisexual
6378,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Asexual
6379,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6380,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Female,Bisexual
6381,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
6382,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6383,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Female,Homosexual
6384,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Heterosexual
6385,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Homosexual
6386,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Asexual
6387,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Transgender Male,Heterosexual
6388,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Pansexual
6389,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
6390,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Male,Homosexual
6391,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Gender Fluid,Heterosexual
6392,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Pansexual
6393,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Female,Fluid
6394,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Bisexual
6395,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Heterosexual
6396,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6397,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
6398,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Female,Pansexual
6399,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Black,Female,Heterosexual
6400,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
6401,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Queer
6402,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Queer
6403,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
6404,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Non-binary,Heterosexual
6405,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
6406,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Female,Heterosexual
6407,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Female,Pansexual
6408,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6409,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Queer
6410,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Gender Fluid,Asexual
6411,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Queer
6412,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
6413,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Non-binary,Fluid
6414,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Heterosexual
6415,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
6416,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Gender Fluid,Bisexual
6417,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
6418,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Queer
6419,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Asexual
6420,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Queer
6421,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Non-binary,Homosexual
6422,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
6423,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
6424,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6425,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
6426,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
6427,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
6428,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
6429,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Female,Asexual
6430,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
6431,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Homosexual
6432,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6433,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
6434,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Asexual
6435,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Bisexual
6436,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Male,Asexual
6437,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Male,Homosexual
6438,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Heterosexual
6439,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Fluid
6440,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",White,Transgender Female,Homosexual
6441,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Fluid
6442,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Female,Fluid
6443,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
6444,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Transgender Female,Homosexual
6445,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Fluid
6446,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Gender Fluid,Heterosexual
6447,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
6448,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
6449,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
6450,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",White,Non-binary,Homosexual
6451,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
6452,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SEATTLE, WA",White,Male,Heterosexual
6453,GOOGLE LLC,SOFTWARE ENGINEER,142000,"KIRKLAND, WA",Asian,Female,Homosexual
6454,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Male,Queer
6455,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Asian,Female,Bisexual
6456,GOOGLE LLC,SOFTWARE ENGINEER,142000,"VENICE, CA",Black,Transgender Male,Heterosexual
6457,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",White,Female,Homosexual
6458,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Asian,Gender Fluid,Heterosexual
6459,GOOGLE LLC,SOFTWARE ENGINEER,142000,"NEW YORK, NY",Black,Male,Homosexual
6460,GOOGLE LLC,SOFTWARE ENGINEER,142000,"SUNNYVALE, CA",Hispanic,Male,Pansexual
6461,GOOGLE LLC,SOFTWARE ENGINEER,142000,"MOUNTAIN VIEW, CA",Asian,Male,Queer
